Word,Guess,Actual,Predicted,Game-Status,word-length
GARLIC,*ARL**,1,0,incomplete,6
SOCKS,SOCKS,1,1,correct,5
TRUCKS,TRUCKS,1,1,correct,6
RONALD,RONALD,1,1,correct,6
HOLLY,*O***,1,0,incomplete,5
PREVENTION,PREVENTION,1,1,correct,10
OCCUPATIONAL,OCCUPATIONAL,1,1,correct,12
ARRIVED,ARRI*E*,1,0,incomplete,7
BEADS,BEADS,1,1,correct,5
BERNARD,*ERNARD,1,0,incomplete,7
BUDDY,*****,1,0,incomplete,5
WINGS,WINGS,1,1,correct,5
BRIEFING,*RIE*ING,1,0,incomplete,8
ORGANIZED,ORGANIZED,1,1,correct,9
COULD,*O***,1,0,incomplete,5
ALLOWANCE,ALL**ANCE,1,0,incomplete,9
MATTERS,MATTERS,1,1,correct,7
LIQUID,*I**I*,1,0,incomplete,6
PROJECTED,PROJECTED,1,1,correct,9
IMPLEMENT,I***E*ENT,1,0,incomplete,9
INTEGRAL,INTEGRAL,1,1,correct,8
REPRESENTATIVE,REPRESENTATIVE,1,1,correct,14
BLOGGING,*LOGGING,1,0,incomplete,8
PROCESSED,PROCESSED,1,1,correct,9
LEVITRA,LEVITRA,1,1,correct,7
LISTED,LISTED,1,1,correct,6
PLANNER,*LANNER,1,0,incomplete,7
BLINK,BLINK,1,1,correct,5
FINDS,*IN*S,1,0,incomplete,5
OPENS,OPENS,1,1,correct,5
FALLEN,*ALLEN,1,0,incomplete,6
PRESERVATION,PRESERVATION,1,1,correct,12
DOSAGE,D*SA*E,1,0,incomplete,6
STUDENT,ST**ENT,1,0,incomplete,7
QUARTERLY,**ARTERL*,1,0,incomplete,9
FRENCH,*REN**,1,0,incomplete,6
ANSWER,A*S*ER,1,0,incomplete,6
TRADEMARKS,TRA*EMAR*S,1,0,incomplete,10
HUNDREDS,**N*RE*S,1,0,incomplete,8
PERMITS,PERMITS,1,1,correct,7
SCOUT,SCO*T,1,0,incomplete,5
RECREATION,RECREATION,1,1,correct,10
TOWERS,TO*ERS,1,0,incomplete,6
BLESSED,**ESSE*,1,0,incomplete,7
BARRIER,*ARRIER,1,0,incomplete,7
SADDAM,SA**A*,1,0,incomplete,6
NUTRITIONAL,NUTRITIONAL,1,1,correct,11
THIRTY,T*IRT*,1,0,incomplete,6
PLAINS,*LAINS,1,0,incomplete,6
TAKING,TA*ING,1,0,incomplete,6
HOWEVER,*O*E*ER,1,0,incomplete,7
PRELIMINARY,PRELIMINARY,1,1,correct,11
MINISTRIES,*INISTRIES,1,0,incomplete,10
ROUTES,RO*TES,1,0,incomplete,6
CONVICTED,CONVICTED,1,1,correct,9
EMPEROR,EMPEROR,1,1,correct,7
VINCENT,*IN*ENT,1,0,incomplete,7
CHASSIS,**ASSIS,1,0,incomplete,7
ORIGINS,ORIGINS,1,1,correct,7
COUNTING,COUNTING,1,1,correct,8
DEFINING,DE*INING,1,0,incomplete,8
DIFFERENTIAL,DIFFERENTIAL,1,1,correct,12
JEWELRY,*E*E*R*,1,0,incomplete,7
CHICKEN,**I**EN,1,0,incomplete,7
PERCENTAGE,*ER*ENTAGE,1,0,incomplete,10
SOUNDTRACK,SOUNDTRACK,1,1,correct,10
UNIFIED,*NI*IED,1,0,incomplete,7
ENQUIRIES,EN*UIRIES,1,0,incomplete,9
MAZDA,*A**A,1,0,incomplete,5
ANGRY,A**R*,1,0,incomplete,5
EXPEDIA,EXPEDIA,1,1,correct,7
BLOND,**ON*,1,0,incomplete,5
THEFT,T*E*T,1,0,incomplete,5
MEASUREMENT,MEASUREMENT,1,1,correct,11
FIGURES,*I**RES,1,0,incomplete,7
NEWSPAPER,NE*S*A*ER,1,0,incomplete,9
SOLUTION,SO*UTION,1,0,incomplete,8
ASSISTS,ASSISTS,1,1,correct,7
JEWELLERY,*E*E**ER*,1,0,incomplete,9
NEWPORT,NEWPORT,1,1,correct,7
BARGAINS,BARGAINS,1,1,correct,8
OBSERVATIONS,OBSERVATIONS,1,1,correct,12
QUOTED,***TE*,1,0,incomplete,6
AMAZONCOM,AMA*ONCOM,1,0,incomplete,9
CONTAIN,CONTAIN,1,1,correct,7
DEVELOPING,DEVELOPING,1,1,correct,10
OPTIONS,OPTIONS,1,1,correct,7
MINERAL,MINERAL,1,1,correct,7
POWERS,POWERS,1,1,correct,6
FIFTY,*****,1,0,incomplete,5
REPOSITORY,REPOSITORY,1,1,correct,10
PUBMED,****E*,1,0,incomplete,6
PRESENT,PRESENT,1,1,correct,7
CONTEST,CONTEST,1,1,correct,7
NOTHING,NOTHING,1,1,correct,7
ACRES,ACRES,1,1,correct,5
SHOWCASE,SH**CASE,1,0,incomplete,8
LIFETIME,LI*ETI*E,1,0,incomplete,8
VULNERABILITY,VULNERABILITY,1,1,correct,13
HALLOWEEN,*A****EEN,1,0,incomplete,9
FORTH,*ORTH,1,0,incomplete,5
APPARENT,A**ARENT,1,0,incomplete,8
TIRES,TIRES,1,1,correct,5
SERVER,SER*ER,1,0,incomplete,6
COOLER,COOLER,1,1,correct,6
OFFENSIVE,O**ENSI*E,1,0,incomplete,9
MAPLE,MA*LE,1,0,incomplete,5
TRIAL,TRIAL,1,1,correct,5
TORONTO,TORO*TO,1,0,incomplete,7
ESTABLISHMENT,ESTABLISHMENT,1,1,correct,13
GOVERNANCE,GO*ERNANCE,1,0,incomplete,10
COURSE,COURSE,1,1,correct,6
CONCERTS,CONCERTS,1,1,correct,8
APPROPRIATE,APPROPRIATE,1,1,correct,11
MARCUS,*AR**S,1,0,incomplete,6
DEVON,*E*ON,1,0,incomplete,5
SKILLED,S*I**ED,1,0,incomplete,7
SCANNING,S*ANNING,1,0,incomplete,8
FACTOR,*A*T*R,1,0,incomplete,6
BEVERAGE,*E*ERA*E,1,0,incomplete,8
MATRIX,*ATRI*,1,0,incomplete,6
EXTEND,E*TEN*,1,0,incomplete,6
VETERANS,VETERANS,1,1,correct,8
EXCHANGE,E*C*AN*E,1,0,incomplete,8
DEFENSIVE,*E*ENSI*E,1,0,incomplete,9
TRAINERS,TR*INERS,1,0,incomplete,8
JOURNEY,*OURNE*,1,0,incomplete,7
UNLIKE,*NLI*E,1,0,incomplete,6
POTTER,POTTER,1,1,correct,6
OWNER,OWNER,1,1,correct,5
FAVORS,*A**RS,1,0,incomplete,6
BORING,BORING,1,1,correct,6
STUDIED,STUDIED,1,1,correct,7
ADVERTISER,AD*ERTISER,1,0,incomplete,10
PRESENTS,PRESENTS,1,1,correct,8
STATS,STATS,1,1,correct,5
LEASE,LEASE,1,1,correct,5
GENRE,*E*RE,1,0,incomplete,5
PUBLICATION,PUBLICATION,1,1,correct,11
OPERATES,OPERATES,1,1,correct,8
STUFFED,ST***E*,1,0,incomplete,7
UZBEKISTAN,UZBEKISTAN,1,1,correct,10
GATES,GATES,1,1,correct,5
COVER,*OVER,1,0,incomplete,5
DELHI,DEL*I,1,0,incomplete,5
BELOW,*ELO*,1,0,incomplete,5
SHEER,S*EER,1,0,incomplete,5
NOMINATION,NO*INATION,1,0,incomplete,10
COTTAGES,*OTTA*ES,1,0,incomplete,8
BALLOON,*A****N,1,0,incomplete,7
SITTING,SITTING,1,1,correct,7
FRAMES,*RA*ES,1,0,incomplete,6
CATHEDRAL,CATHEDRAL,1,1,correct,9
LEARNED,LEARNED,1,1,correct,7
INSTRUMENTS,INSTR**ENTS,1,0,incomplete,11
THREE,THREE,1,1,correct,5
REMEDY,RE*ED*,1,0,incomplete,6
MARATHON,MARAT*ON,1,0,incomplete,8
PATENTS,PATENTS,1,1,correct,7
ADIDAS,ADIDAS,1,1,correct,6
CONCRETE,CONCRETE,1,1,correct,8
PANEL,PANEL,1,1,correct,5
THEATERS,T*EATERS,1,0,incomplete,8
PATCH,*ATCH,1,0,incomplete,5
MEASURING,MEASURING,1,1,correct,9
RELATION,RELATION,1,1,correct,8
TITLED,TITLED,1,1,correct,6
INVESTIGATION,INVESTIGATION,1,1,correct,13
DECIDED,DE*IDED,1,0,incomplete,7
CURRENTLY,CURRENT**,1,0,incomplete,9
BUSTY,*UST*,1,0,incomplete,5
FORGET,FORGET,1,1,correct,6
ENTERPRISE,ENTERPRISE,1,1,correct,10
STRAND,STRAND,1,1,correct,6
SUPPORTING,SUPPORTING,1,1,correct,10
SPENCER,S*EN*ER,1,0,incomplete,7
ASSEMBLED,ASSE**LED,1,0,incomplete,9
SPECIFICALLY,SPECI*ICALL*,1,0,incomplete,12
OBJECTS,O**ECTS,1,0,incomplete,7
CELEBRITIES,CELE*RITIES,1,0,incomplete,11
TERMINOLOGY,TER*INOLO**,1,0,incomplete,11
EXTENDS,E*TEN*S,1,0,incomplete,7
MAXIMUM,*A*I***,1,0,incomplete,7
TAHOE,TAHOE,1,1,correct,5
STABLE,STABLE,1,1,correct,6
RANDOM,RANDOM,1,1,correct,6
CONSTITUTIONAL,CONSTITUTIONAL,1,1,correct,14
CONDOS,*O**OS,1,0,incomplete,6
READS,REA*S,1,0,incomplete,5
INSTRUCTIONAL,INSTRUCTIONAL,1,1,correct,13
FLORENCE,FLORENCE,1,1,correct,8
SEARCHING,SEAR**ING,1,0,incomplete,9
LUTHER,LUT*ER,1,0,incomplete,6
PILLS,*ILLS,1,0,incomplete,5
UNDERSTAND,UNDERSTAND,1,1,correct,10
RANKS,RA**S,1,0,incomplete,5
CHECKED,**E**E*,1,0,incomplete,7
WINDOWS,*IN*O*S,1,0,incomplete,7
HELPING,HELPING,1,1,correct,7
CONSISTENTLY,CONSISTENTLY,1,1,correct,12
SALVATION,SALVATION,1,1,correct,9
ACKNOWLEDGE,ACKNOWLEDGE,1,1,correct,11
TRANSPARENCY,TRANSPAREN**,1,0,incomplete,12
POLICE,**L**E,1,0,incomplete,6
COUNCIL,*O*N*I*,1,0,incomplete,7
TRAVELS,TRAVELS,1,1,correct,7
FITTING,*ITTING,1,0,incomplete,7
PORTUGAL,PORT**A*,1,0,incomplete,8
POUNDS,*O***S,1,0,incomplete,6
NETWORK,NET*OR*,1,0,incomplete,7
CABIN,*A*IN,1,0,incomplete,5
WHENEVER,**ENE*ER,1,0,incomplete,8
UNIONS,*NIONS,1,0,incomplete,6
TRANSMIT,TRAN**IT,1,0,incomplete,8
TONGUE,T*N*UE,1,0,incomplete,6
SURGE,SURGE,1,1,correct,5
AFFAIRS,A**AIR*,1,0,incomplete,7
RETRIEVED,RETRIE*E*,1,0,incomplete,9
GRANTS,GRANTS,1,1,correct,6
PALESTINE,PALESTINE,1,1,correct,9
TOPICS,T**ICS,1,0,incomplete,6
SUBMISSION,SU**ISSION,1,0,incomplete,10
SOUTHAMPTON,SOUTHAMPTON,1,1,correct,11
CORPUS,CORPUS,1,1,correct,6
TERRORISTS,TERRORISTS,1,1,correct,10
PREPARING,PREPARING,1,1,correct,9
SELECTIONS,SELECTIONS,1,1,correct,10
SMOKING,S*O*ING,1,0,incomplete,7
ALLOWED,ALL**ED,1,0,incomplete,7
VISITING,*ISITING,1,0,incomplete,8
STATISTICAL,STATISTI*AL,1,0,incomplete,11
CONSERVATIVE,CONSERVATIVE,1,1,correct,12
COATED,**ATED,1,0,incomplete,6
VINYL,*IN*L,1,0,incomplete,5
GARMIN,GARMIN,1,1,correct,6
PIXELS,*I*ELS,1,0,incomplete,6
BASED,BASED,1,1,correct,5
INFINITE,IN*INITE,1,0,incomplete,8
CULTURAL,C*LT*RAL,1,0,incomplete,8
RETENTION,RETENTION,1,1,correct,9
RETURNED,RET*RNE*,1,0,incomplete,8
POSTING,POSTING,1,1,correct,7
WROTE,WROTE,1,1,correct,5
MAILTO,MAILTO,1,1,correct,6
HOWTO,HO*TO,1,0,incomplete,5
VOCALS,VOCALS,1,1,correct,6
MACHINES,MACHINES,1,1,correct,8
INVISION,IN*ISION,1,0,incomplete,8
GARDENS,GARDENS,1,1,correct,7
RESULTED,RESULTE*,1,0,incomplete,8
NOTEBOOKS,NOTE*OO*S,1,0,incomplete,9
EXTERIOR,E*TERIOR,1,0,incomplete,8
RECORDINGS,RECORDINGS,1,1,correct,10
OBJECTIVES,O**ECTI*ES,1,0,incomplete,10
SOMEBODY,SO*E*O**,1,0,incomplete,8
DEMANDS,DEMANDS,1,1,correct,7
POSSIBILITY,POSSIBILITY,1,1,correct,11
VARIATIONS,VARIATIONS,1,1,correct,10
DETAIL,*ETA*L,1,0,incomplete,6
MOUNTS,*OUNTS,1,0,incomplete,6
RESTORED,RESTORE*,1,0,incomplete,8
MANHATTAN,*AN*ATTAN,1,0,incomplete,9
TRAVELERS,TRAVELERS,1,1,correct,9
FORWARD,**R*AR*,1,0,incomplete,7
SIGNING,SIGNING,1,1,correct,7
INCLUDES,INCLUDES,1,1,correct,8
SENATE,SENATE,1,1,correct,6
TEMPORARY,TEM*ORAR*,1,0,incomplete,9
GLOVES,*LO*ES,1,0,incomplete,6
SWITCHES,S*ITC*ES,1,0,incomplete,8
ADOBE,ADOBE,1,1,correct,5
PRAIRIE,*RAIRIE,1,0,incomplete,7
ASSIST,ASSIST,1,1,correct,6
FREEDOM,*REE*O*,1,0,incomplete,7
RESCUE,RESCUE,1,1,correct,6
RECEPTION,RECEPTION,1,1,correct,9
COPYRIGHTS,COPYRIGHTS,1,1,correct,10
ADWARE,ADWARE,1,1,correct,6
ASSURED,ASS*RED,1,0,incomplete,7
ALTERNATE,ALTERNATE,1,1,correct,9
BANKING,*AN*ING,1,0,incomplete,7
WEBMASTER,*E*MASTER,1,0,incomplete,9
GHOST,GHOST,1,1,correct,5
KEYBOARD,*E***AR*,1,0,incomplete,8
LATER,LATER,1,1,correct,5
DOCUMENTED,*OC**ENTE*,1,0,incomplete,10
PRESCRIPTION,PRESCRIPTION,1,1,correct,12
DIAMETER,*IA*ETER,1,0,incomplete,8
PROTECT,PROTECT,1,1,correct,7
PREVENTING,PREVENTING,1,1,correct,10
QUALITIES,*UALITIES,1,0,incomplete,9
FORWARDING,FORWARDING,1,1,correct,10
POSING,**SING,1,0,incomplete,6
BOWLING,*O*LING,1,0,incomplete,7
REVIEWS,REVIEWS,1,1,correct,7
SHOWS,S*O*S,1,0,incomplete,5
ACCIDENTS,ACCIDENTS,1,1,correct,9
SPENT,S*ENT,1,0,incomplete,5
CREDIT,CREDIT,1,1,correct,6
COMMIT,COMMIT,1,1,correct,6
MAMBO,*A***,1,0,incomplete,5
HAPPY,*A***,1,0,incomplete,5
COMPARISON,COMPARISON,1,1,correct,10
CONSULTANCY,CONSULTANCY,1,1,correct,11
ROBUST,RO**ST,1,0,incomplete,6
COMMITTED,COMMITTED,1,1,correct,9
SUBJECTS,SU**ECTS,1,0,incomplete,8
SELECTED,SE*ECTE*,1,0,incomplete,8
BASIC,*ASIC,1,0,incomplete,5
PHARMACY,**AR*A**,1,0,incomplete,8
MILLER,****ER,1,0,incomplete,6
CHRISTMAS,CHRISTMAS,1,1,correct,9
MORRIS,*ORR*S,1,0,incomplete,6
TRADER,TRA*ER,1,0,incomplete,6
SHOWED,S*O*E*,1,0,incomplete,6
SUPREME,S**RE*E,1,0,incomplete,7
DROPS,DROPS,1,1,correct,5
GRAPHICAL,GRAPHICAL,1,1,correct,9
APPLICANT,APPLICANT,1,1,correct,9
EXHIBIT,E**I*IT,1,0,incomplete,7
BADLY,*A*L*,1,0,incomplete,5
PACKING,*A**ING,1,0,incomplete,7
CAMPS,CA**S,1,0,incomplete,5
DOMINANT,DO*INANT,1,0,incomplete,8
BRIDE,*RIDE,1,0,incomplete,5
OFFLINE,****INE,1,0,incomplete,7
DECORATING,DECORATING,1,1,correct,10
EXAMINATIONS,EXAMINATIONS,1,1,correct,12
SECURE,SECURE,1,1,correct,6
SUBSECTION,SUBSECTION,1,1,correct,10
MOLECULES,MOLECULES,1,1,correct,9
METERS,METERS,1,1,correct,6
CENTRE,CENTRE,1,1,correct,6
GROCERY,*RO*ER*,1,0,incomplete,7
PROTECTION,PROTECTION,1,1,correct,10
ESPECIALLY,ESPECIALLY,1,1,correct,10
ADDITIONS,ADDITIONS,1,1,correct,9
PROMINENT,PROMINENT,1,1,correct,9
STREAMING,STREAMING,1,1,correct,9
SCHEMES,S**E*ES,1,0,incomplete,7
DESCRIBE,DESCRI*E,1,0,incomplete,8
DIMENSIONAL,*I*ENSIONAL,1,0,incomplete,11
RESERVATIONS,RESERVATIONS,1,1,correct,12
SUGGEST,S***EST,1,0,incomplete,7
LEVEL,LE*EL,1,0,incomplete,5
UNDERGRADUATE,*N*ER*RA**ATE,1,0,incomplete,13
CARROLL,CARROLL,1,1,correct,7
SURVEY,SURVEY,1,1,correct,6
PRESENCE,PRESENCE,1,1,correct,8
PERSONALLY,PERSONALLY,1,1,correct,10
ANOTHER,ANOTHER,1,1,correct,7
FOREVER,*ORE*ER,1,0,incomplete,7
RETURNS,RET*RNS,1,0,incomplete,7
SUPERVISION,S*PER*ISION,1,0,incomplete,11
FRAGRANCE,*RAGRAN*E,1,0,incomplete,9
INTRODUCE,INTRODUCE,1,1,correct,9
BEGIN,*E**N,1,0,incomplete,5
ANIMALS,ANIMALS,1,1,correct,7
REPLACE,RE*LACE,1,0,incomplete,7
NICKEL,NI**EL,1,0,incomplete,6
SCANNERS,SCANNERS,1,1,correct,8
MOZILLA,***ILLA,1,0,incomplete,7
TRACKING,TRACKING,1,1,correct,8
SHOPZILLA,S**P*ILLA,1,0,incomplete,9
COMPRESSED,COMPRESSED,1,1,correct,10
EXCLUSIVELY,E*C**SI*E**,1,0,incomplete,11
WIDESPREAD,*IDES*READ,1,0,incomplete,10
DECENT,*E*ENT,1,0,incomplete,6
BANNER,*ANNER,1,0,incomplete,6
ALERT,ALERT,1,1,correct,5
THERAPY,THERAPY,1,1,correct,7
EMPLOYEE,E*****EE,1,0,incomplete,8
FERRY,*ERR*,1,0,incomplete,5
FLOWERS,**O*ERS,1,0,incomplete,7
GAINS,GAINS,1,1,correct,5
SATELLITE,SATELLITE,1,1,correct,9
FILTER,*I*TER,1,0,incomplete,6
HEADER,*EADER,1,0,incomplete,6
TRACTOR,TRACTOR,1,1,correct,7
NATIONS,NATIONS,1,1,correct,7
REPLICATION,REPLICATION,1,1,correct,11
GENERATOR,GENERATOR,1,1,correct,9
WATER,*ATER,1,0,incomplete,5
PLACES,PLACES,1,1,correct,6
ISAAC,ISAAC,1,1,correct,5
ENTERPRISES,ENTERPRISES,1,1,correct,11
COMBO,*O**O,1,0,incomplete,5
DELIVERED,*E*I*ERE*,1,0,incomplete,9
HIDDEN,*IDDEN,1,0,incomplete,6
EXPENSIVE,E**ENSI*E,1,0,incomplete,9
RELIABLE,RELIA*LE,1,0,incomplete,8
NASTY,NASTY,1,1,correct,5
SENTENCES,SENTENCES,1,1,correct,9
NUMBER,N***ER,1,0,incomplete,6
SUBSTANTIALLY,SUBSTANTIALLY,1,1,correct,13
GRAND,*RA*D,1,0,incomplete,5
SENEGAL,SENEGAL,1,1,correct,7
PURPLE,**R**E,1,0,incomplete,6
RIDERS,RIDERS,1,1,correct,6
PHILLIPS,**I**I*S,1,0,incomplete,8
ARCTIC,AR*TI*,1,0,incomplete,6
COMMUNICATE,COMMUNICATE,1,1,correct,11
BIRDS,*I**S,1,0,incomplete,5
EDUCATORS,EDUCATORS,1,1,correct,9
ARTWORK,ART*OR*,1,0,incomplete,7
ANSWERS,ANS*ERS,1,0,incomplete,7
LONGEST,*ON*EST,1,0,incomplete,7
PRIZE,*RI*E,1,0,incomplete,5
UNSUBSCRIBE,UNSUBSCRIBE,1,1,correct,11
PREGNANCY,PREGNANCY,1,1,correct,9
RESTRUCTURING,RESTRUCTURING,1,1,correct,13
WRITES,WRITES,1,1,correct,6
CONFUSION,CONFUSION,1,1,correct,9
PALESTINIAN,PALESTINIAN,1,1,correct,11
CONSTITUTION,CONSTITUTION,1,1,correct,12
SEASONAL,SEASONAL,1,1,correct,8
BUILDERS,**I**ERS,1,0,incomplete,8
DELIGHT,DE*I**T,1,0,incomplete,7
DESPERATE,*ES*ERATE,1,0,incomplete,9
BLOWJOB,*******,1,0,incomplete,7
HUMANITY,***ANIT*,1,0,incomplete,8
AVATAR,A*ATAR,1,0,incomplete,6
REDUCTION,REDUCTION,1,1,correct,9
PLANETS,PLANETS,1,1,correct,7
THEREOF,T*EREO*,1,0,incomplete,7
REPUBLIC,RE****IC,1,0,incomplete,8
SUCCEED,S***EE*,1,0,incomplete,7
DISEASES,DISEASES,1,1,correct,8
PRAGUE,*RA**E,1,0,incomplete,6
CITIES,*ITIES,1,0,incomplete,6
RELYING,RE**ING,1,0,incomplete,7
SWITCHING,SWITCHING,1,1,correct,9
ACCOMPLISHED,ACCOMPLISHED,1,1,correct,12
MESSAGES,*ESSA*ES,1,0,incomplete,8
NAKED,*A*ED,1,0,incomplete,5
MOUNTED,MOUNTED,1,1,correct,7
CONSEQUENCE,CONSE*UENCE,1,0,incomplete,11
ASSUMPTION,ASSUMPTION,1,1,correct,10
WEIGHTED,*EI**TE*,1,0,incomplete,8
ENABLES,ENABLES,1,1,correct,7
FORUM,*OR**,1,0,incomplete,5
RESPONDING,RESPONDING,1,1,correct,10
PARTNERSHIP,PARTNERS*IP,1,0,incomplete,11
SPLIT,SPLIT,1,1,correct,5
DAMAGES,DA*A*ES,1,0,incomplete,7
ECOLOGICAL,ECO*O*IC**,1,0,incomplete,10
OTHERWISE,OT*ER*ISE,1,0,incomplete,9
EFFICIENTLY,EFFICIENTLY,1,1,correct,11
CLEAN,CLEAN,1,1,correct,5
ALTHOUGH,A*T*O***,1,0,incomplete,8
BARRIERS,*ARRIERS,1,0,incomplete,8
RESOURCE,RESOURCE,1,1,correct,8
THICK,*****,1,0,incomplete,5
ANGOLA,AN***A,1,0,incomplete,6
ADVERT,A**ERT,1,0,incomplete,6
SCARY,SCARY,1,1,correct,5
PLAINTIFF,PLAINTI**,1,0,incomplete,9
ISSUES,ISS*ES,1,0,incomplete,6
CHECK,**E**,1,0,incomplete,5
RULED,R**ED,1,0,incomplete,5
PEDIATRIC,PEDIATRIC,1,1,correct,9
CHAIRS,CHAIRS,1,1,correct,6
ANNUAL,ANN*A*,1,0,incomplete,6
MAGNETIC,MAGNETIC,1,1,correct,8
MODES,*O*ES,1,0,incomplete,5
VARIATION,VARIATION,1,1,correct,9
THUMBNAILS,THUMBNAILS,1,1,correct,10
BRIDAL,*R**AL,1,0,incomplete,6
SERVICE,SERVI*E,1,0,incomplete,7
AMERICA,AMERICA,1,1,correct,7
THEATRE,THEATRE,1,1,correct,7
FRASER,*RASER,1,0,incomplete,6
RECRUITMENT,RECR*IT*ENT,1,0,incomplete,11
ADULTS,A**LTS,1,0,incomplete,6
TEACHER,TEACHER,1,1,correct,7
RESET,RESET,1,1,correct,5
REASONS,REASONS,1,1,correct,7
PLEASE,PLEASE,1,1,correct,6
THROWING,THROWING,1,1,correct,8
RECORDING,RECORDING,1,1,correct,9
APPLICANTS,APPLICANTS,1,1,correct,10
LAUNCH,*A*N**,1,0,incomplete,6
HOMELESS,*O*E*ESS,1,0,incomplete,8
SAINTS,SAINTS,1,1,correct,6
MIGHTY,*I**T*,1,0,incomplete,6
AUDIENCE,AUDIENCE,1,1,correct,8
PATIENTS,PATIENTS,1,1,correct,8
RECOGNIZED,RECOGNIZED,1,1,correct,10
FREEWARE,*REE*ARE,1,0,incomplete,8
GRANT,*RA*T,1,0,incomplete,5
BASKETBALL,*AS*ET*A**,1,0,incomplete,10
HONOR,*O*OR,1,0,incomplete,5
WARNER,WARNER,1,1,correct,6
FATHER,FATHER,1,1,correct,6
MONSTER,MONSTER,1,1,correct,7
SUMMARIES,S*MMARIES,1,0,incomplete,9
DIRECTLY,DIRECTLY,1,1,correct,8
REPRESENTATIONS,REPRESENTATIONS,1,1,correct,15
CHARM,CHARM,1,1,correct,5
WHILST,**I*ST,1,0,incomplete,6
HOPING,*O*ING,1,0,incomplete,6
FESTIVAL,*ESTI*AL,1,0,incomplete,8
FINNISH,*INNIS*,1,0,incomplete,7
PRODUCTIONS,PRODUCTIONS,1,1,correct,11
PETERSON,PETERSON,1,1,correct,8
EMPHASIS,E***ASIS,1,0,incomplete,8
ACHIEVING,ACHIEVING,1,1,correct,9
LEXMARK,LE**AR*,1,0,incomplete,7
DISPLAYS,DISPLAYS,1,1,correct,8
COORDINATED,COORDINATED,1,1,correct,11
VALENTINE,VALENTINE,1,1,correct,9
CRITICISM,CRITICIS*,1,0,incomplete,9
WORST,*ORST,1,0,incomplete,5
WORKING,*OR*ING,1,0,incomplete,7
TRANSLATED,TRANSLATED,1,1,correct,10
POSTCARDS,POSTCARDS,1,1,correct,9
STATUTORY,STAT*TOR*,1,0,incomplete,9
HORSE,HORSE,1,1,correct,5
FISHER,*IS*ER,1,0,incomplete,6
EXPECTED,E**E*TE*,1,0,incomplete,8
BETTY,*ETT*,1,0,incomplete,5
PROCEEDING,PROCEEDING,1,1,correct,10
ABSENT,ABSENT,1,1,correct,6
ABORTION,A*ORTION,1,0,incomplete,8
VERIFIED,*ERI*IE*,1,0,incomplete,8
HURRICANE,H*RRICANE,1,0,incomplete,9
BRITNEY,*RITNE*,1,0,incomplete,7
MECHANISMS,MECHANISMS,1,1,correct,10
SCORES,SCORES,1,1,correct,6
FINGERING,*INGERING,1,0,incomplete,9
PARADISE,*ARA*ISE,1,0,incomplete,8
DEVEL,*E*EL,1,0,incomplete,5
REALIZE,REALI*E,1,0,incomplete,7
BURKE,**R*E,1,0,incomplete,5
DELTA,DELTA,1,1,correct,5
CHANCELLOR,CHANCELLOR,1,1,correct,10
AGENCY,AGEN**,1,0,incomplete,6
MSGSTR,*S*STR,1,0,incomplete,6
DESTRUCTION,DESTRUCTION,1,1,correct,11
GREENHOUSE,*REEN*O*SE,1,0,incomplete,10
LOCATIONS,LOCATIONS,1,1,correct,9
JUDGMENT,*****ENT,1,0,incomplete,8
JOHNSTON,*O*NSTON,1,0,incomplete,8
COPYING,****ING,1,0,incomplete,7
BRAKE,*RA*E,1,0,incomplete,5
RETAIL,RETA*L,1,0,incomplete,6
SKYPE,S***E,1,0,incomplete,5
PHARMACIES,*HAR*ACIES,1,0,incomplete,10
COLUMNS,COLUMNS,1,1,correct,7
AUDIO,A****,1,0,incomplete,5
INVALID,IN*ALID,1,0,incomplete,7
CLAIRE,CLAIRE,1,1,correct,6
PRESENTATION,PRESENTATION,1,1,correct,12
CATHOLIC,CATHOLIC,1,1,correct,8
REMAINED,RE*AINE*,1,0,incomplete,8
HARBOUR,*AR***R,1,0,incomplete,7
JUMPING,****ING,1,0,incomplete,7
PUPILS,***ILS,1,0,incomplete,6
LUNCH,L****,1,0,incomplete,5
LIABILITY,LIA*ILIT*,1,0,incomplete,9
EXCEED,E**EE*,1,0,incomplete,6
SELECTION,SELECTION,1,1,correct,9
TEACHES,TEACHES,1,1,correct,7
AMBER,A**ER,1,0,incomplete,5
ITEMS,ITEMS,1,1,correct,5
GAINED,GAINED,1,1,correct,6
WILSON,*I*SON,1,0,incomplete,6
RELATES,RELATES,1,1,correct,7
DISNEY,DISNEY,1,1,correct,6
OFFICIALLY,O**ICIALL*,1,0,incomplete,10
COPIED,****E*,1,0,incomplete,6
CATALOGS,CATA*O*S,1,0,incomplete,8
LODGE,LO**E,1,0,incomplete,5
ENDIF,EN***,1,0,incomplete,5
ADVISOR,A**I**R,1,0,incomplete,7
MOTHERS,MOTHERS,1,1,correct,7
SUBMITTING,SU**ITTING,1,0,incomplete,10
IMMUNE,I***NE,1,0,incomplete,6
BROAD,*R*AD,1,0,incomplete,5
OUTDOOR,O*T*OOR,1,0,incomplete,7
JURISDICTION,JURISDICTION,1,1,correct,12
SOLVING,SOLVING,1,1,correct,7
SOFTWARE,SOFTWARE,1,1,correct,8
SASKATCHEWAN,SAS*AT**E*AN,1,0,incomplete,12
PUBLIC,****I*,1,0,incomplete,6
